username,course_id,date,nevents,nprogcheck,nshow_answer,nvideo,nproblem_check,nforum,ntranscript,nseq_goto,nseek_video,npause_video,nvideos_viewed,nvideos_watched_sec,nforum_reads,nforum_posts,nforum_threads,nproblems_answered,nproblems_attempted,nproblems_multiplechoice,nproblems_choice,nproblems_numerical,nproblems_option,nproblems_custom,nproblems_string,nproblems_mixed,nproblems_forumula,nproblems_other,first_event,last_event,avg_dt,sdv_dt,max_dt,n_dt,sum_dt
ne24qbg, MITx/8.01r_3/2016_Fall,2016-12-16,294,0,21,13,116,0,0,21,3,11,2,1704.1490420133514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:54:05.699219 UTC,21.89175047292419,48.1329659245583,272.914447,277,6064.014881000001
stzocp0, MITx/8.01r_3/2016_Fall,2016-12-16,139,0,4,14,12,0,0,8,4,8,9,1652.2288810896455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 20:54:32.714461 UTC,23.631692507936517,57.81320761202224,258.288973,126,2977.593256000001
jcon4qg, MITx/8.01r_3/2016_Fall,2016-12-16,376,0,26,4,80,0,0,53,0,2,2,348.8094952450943,0,0,0,8,8,7,1,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 16:56:38.937003 UTC,16.601261456582648,41.8428466534158,279.266156,357,5926.6503400000065
wnnz3rt, MITx/8.01r_3/2016_Fall,2016-12-16,80,0,16,0,4,0,0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 01:14:56.965752 UTC,2016-12-16 17:13:02.624137 UTC,26.06309608450704,45.44849076031159,242.35664,71,1850.4798219999998
w1ifybk, MITx/8.01r_3/2016_Fall,2016-12-16,149,0,11,0,30,0,0,31,0,0,0,0.0,0,0,0,13,15,7,1,0,0,0,0,0,0,0,2016-12-16 14:34:00.484665 UTC,2016-12-16 22:50:51.300787 UTC,20.290026822222213,49.79517484851696,263.06735499999996,135,2739.1536209999995
2vmch5z, MITx/8.01r_3/2016_Fall,2016-12-16,14,0,1,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 03:30:59.770148 UTC,2016-12-16 04:06:19.400078 UTC,1.5918146363636363,2.32663318153938,8.028084,11,17.509960999999997
hmegb3c, MITx/8.01r_3/2016_Fall,2016-12-16,158,3,12,0,40,0,0,51,0,0,0,0.0,0,0,0,7,8,6,1,0,0,0,0,0,0,0,2016-12-16 05:51:22.036612 UTC,2016-12-16 16:58:19.692202 UTC,12.805728921052635,32.30711863530914,270.29863,152,1946.4707960000005
ryxhh5k, MITx/8.01r_3/2016_Fall,2016-12-16,38,0,1,0,0,0,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 03:23:25.343243 UTC,2016-12-16 22:08:23.124446 UTC,15.558721264705882,39.42558339198647,229.500414,34,528.996523
dws0ta5, MITx/8.01r_3/2016_Fall,2016-12-16,144,0,4,27,6,0,0,9,14,8,8,885.4638928569487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:07:17.331165 UTC,20.65361932846716,54.17565915528307,288.301531,137,2829.545848
4nv45bt, MITx/8.01r_3/2016_Fall,2016-12-16,77,0,13,0,6,0,0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:04:00.714254 UTC,2016-12-16 18:12:23.866268 UTC,27.92133715254237,66.40949906855225,290.435942,59,1647.3588919999993
h4ttuf2, MITx/8.01r_3/2016_Fall,2016-12-16,210,0,3,41,6,0,0,21,7,33,18,5869.406885010014,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 15:17:32.063708 UTC,28.303817749999997,56.92624141360021,294.462115,200,5660.763549999999
2q30g28, MITx/8.01r_3/2016_Fall,2016-12-16,63,0,9,0,20,0,0,1,0,0,0,0.0,0,0,0,8,10,7,1,0,0,0,0,0,0,0,2016-12-16 01:09:25.907094 UTC,2016-12-16 17:06:55.81892 UTC,24.074513847457627,58.6132390451165,299.494533,59,1420.3963170000004
l2r20jz, MITx/8.01r_3/2016_Fall,2016-12-16,229,0,16,36,52,0,0,16,8,29,3,2622.8193150452994,0,0,0,18,23,7,1,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 18:19:57.256585 UTC,27.15007992924529,54.85763505089967,298.028782,212,5755.816945000001
ybgypw9, MITx/8.01r_3/2016_Fall,2016-12-16,497,0,43,0,192,0,0,91,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 03:36:41.686206 UTC,2016-12-16 18:01:10.037885 UTC,16.688449559498945,41.288280715976796,293.038981,479,7993.767338999997
vn1nr7u, MITx/8.01r_3/2016_Fall,2016-12-16,169,0,13,4,62,0,0,29,0,3,2,551.1805857978211,0,0,0,8,17,7,1,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 21:37:40.164204 UTC,8.68029205454545,24.46794379949073,172.547437,165,1432.2481889999995
ltmrbfs, MITx/8.01r_3/2016_Fall,2016-12-16,259,0,30,0,96,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:05:51.686237 UTC,2016-12-16 18:07:47.630022 UTC,19.459842842553197,50.817085985991405,289.305001,235,4573.063068000001
5xkczkz, MITx/8.01r_3/2016_Fall,2016-12-16,131,0,5,0,56,0,0,18,0,0,0,0.0,0,0,0,8,10,7,1,0,0,0,0,0,0,0,2016-12-16 02:32:30.301279 UTC,2016-12-16 17:11:54.626552 UTC,14.361008764227641,28.513096744404397,212.166542,123,1766.4040779999993
vndozi2, MITx/8.01r_3/2016_Fall,2016-12-16,75,0,1,5,0,0,0,15,1,4,3,774.5294724673004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 16:20:17.585794 UTC,7.524958043478261,18.45861248290343,108.47724699999999,69,519.2221049999999
296j5cx, MITx/8.01r_3/2016_Fall,2016-12-16,364,0,8,7,136,0,0,53,14,6,1,157.00066414963257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:27:35.524548 UTC,16.210637637724542,44.090102229497134,285.695495,334,5414.352970999998
cz1ir0n, MITx/8.01r_3/2016_Fall,2016-12-16,253,0,21,4,52,0,0,74,0,4,4,1077.7575203385543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:54:32.125861 UTC,17.696307695278964,49.88954249699758,288.814219,233,4123.239692999999
gslxkj3, MITx/8.01r_3/2016_Fall,2016-12-16,44,0,1,0,14,0,0,2,0,0,0,0.0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,2016-12-16 01:54:29.067964 UTC,2016-12-16 04:43:09.204608 UTC,14.295898170731707,29.79351983258337,143.120017,41,586.131825
ad4ycu7, MITx/8.01r_3/2016_Fall,2016-12-16,136,0,5,0,21,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 01:59:32.809147 UTC,2016-12-16 21:22:30.574078 UTC,18.455847212598428,47.85532754268301,297.860906,127,2343.892596
fbnfms1, MITx/8.01r_3/2016_Fall,2016-12-16,204,0,21,11,46,0,0,11,1,3,7,251.8588582980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:56:13.635828 UTC,18.632497161616158,45.9240525752625,284.008521,198,3689.2344379999986
ftkqmsf, MITx/8.01r_3/2016_Fall,2016-12-16,277,0,24,12,80,0,0,41,0,6,3,2622.819787599457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:59:33.652064 UTC,30.66487637246961,61.325258170700934,287.46218799999997,247,7574.2244639999935
7wodtcz, MITx/8.01r_3/2016_Fall,2016-12-16,78,0,8,0,6,0,0,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 02:40:35.849919 UTC,2016-12-16 17:34:57.738166 UTC,15.8163235915493,30.262248421638926,136.742822,71,1122.9589750000002
533gfeo, MITx/8.01r_3/2016_Fall,2016-12-16,78,0,14,0,16,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 01:05:45.343635 UTC,2016-12-16 02:16:07.432556 UTC,18.47103760526317,33.873736361408106,207.815052,76,1403.7988580000006
53hydha, MITx/8.01r_3/2016_Fall,2016-12-16,316,0,39,0,104,0,0,50,0,0,0,0.0,0,0,0,30,48,7,1,0,0,0,0,0,0,0,2016-12-16 03:51:49.121216 UTC,2016-12-16 18:09:26.348027 UTC,7.799002480263159,20.826968712898253,178.588375,304,2370.896754
12wzveh, MITx/8.01r_3/2016_Fall,2016-12-16,410,0,46,0,153,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 02:15:03.520232 UTC,2016-12-16 18:26:42.982408 UTC,12.567429934177227,32.90615877209199,283.236046,395,4964.134824000004
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-12-16,92,0,3,0,2,0,0,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 02:33:22.947209 UTC,2016-12-16 21:59:35.895585 UTC,16.735925349397593,34.44887794093396,173.093273,83,1389.0818040000006
u14h3j7, MITx/8.01r_3/2016_Fall,2016-12-16,147,0,14,0,46,0,0,8,0,0,0,0.0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,2016-12-16 12:51:37.505233 UTC,2016-12-16 17:27:17.649398 UTC,15.155184006944447,40.51777348235238,266.37818599999997,144,2182.3464970000005
w5s12gm, MITx/8.01r_3/2016_Fall,2016-12-16,240,0,24,4,82,0,0,17,3,5,1,993.6075939694824,0,0,0,2,3,2,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:17:59.588211 UTC,19.6352045814978,46.37861397957254,299.574803,227,4457.19144
h29zaj7, MITx/8.01r_3/2016_Fall,2016-12-16,866,0,14,141,71,0,0,99,62,124,26,7826.088924588608,0,0,0,4,6,4,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:41:24.724447 UTC,19.66342657279235,40.13466257274556,244.559043,838,16477.95146799999
2o09qs8, MITx/8.01r_3/2016_Fall,2016-12-16,204,0,15,0,80,0,0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 03:46:19.60272 UTC,2016-12-16 21:49:48.438042 UTC,11.049409796954313,27.38726594743532,164.157776,197,2176.7337299999995
7qj0ukr, MITx/8.01r_3/2016_Fall,2016-12-16,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 05:22:50.653307 UTC,2016-12-16 05:23:07.654287 UTC,3.4001959999999998,4.106086968383708,10.639505,5,17.000980000000002
b9obmuq, MITx/8.01r_3/2016_Fall,2016-12-16,48,0,7,0,14,0,0,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 17:09:53.792031 UTC,2016-12-16 18:13:18.656814 UTC,29.019091302325567,71.75713702377155,296.263397,43,1247.8209259999996
fln1zpr, MITx/8.01r_3/2016_Fall,2016-12-16,123,0,15,0,6,0,0,44,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 02:23:11.658319 UTC,2016-12-16 22:26:01.130717 UTC,23.71582425471698,50.880160276815026,244.535934,106,2513.877371
65s4z7e, MITx/8.01r_3/2016_Fall,2016-12-16,289,0,29,0,102,0,0,52,0,0,0,0.0,0,0,0,29,51,7,1,0,0,0,0,0,0,0,2016-12-16 01:21:20.665427 UTC,2016-12-16 16:58:58.581358 UTC,14.233015749090908,42.205139195042,282.589996,275,3914.0793310000004
j1d50h0, MITx/8.01r_3/2016_Fall,2016-12-16,233,0,30,0,80,0,0,12,0,0,0,0.0,0,0,0,8,11,7,1,0,0,0,0,0,0,0,2016-12-16 03:13:52.52223 UTC,2016-12-16 09:06:49.401777 UTC,15.535188760181002,35.23485007093932,197.024548,221,3433.276716000001
o9ng72p, MITx/8.01r_3/2016_Fall,2016-12-16,74,0,5,0,14,0,0,25,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016-12-16 15:46:28.670634 UTC,2016-12-16 18:28:30.570431 UTC,24.44765610294117,64.27173159119167,273.06234700000005,68,1662.4406149999993
fke3v8v, MITx/8.01r_3/2016_Fall,2016-12-16,322,0,28,0,106,0,0,79,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:06.604163 UTC,2016-12-16 17:33:13.710021 UTC,17.773758396103915,44.61036981886961,290.00250800000003,308,5474.3175860000065
x9sqpre, MITx/8.01r_3/2016_Fall,2016-12-16,102,0,11,0,39,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:20:12.002738 UTC,2016-12-16 01:05:31.248926 UTC,20.015711680000006,49.81906287549072,263.03744900000004,100,2001.571168
5adpp4h, MITx/8.01r_3/2016_Fall,2016-12-16,295,0,33,0,46,0,0,86,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 01:23:38.233854 UTC,2016-12-16 21:28:51.303832 UTC,21.033924803571427,50.49346493818472,292.827763,280,5889.498945
zerihfp, MITx/8.01r_3/2016_Fall,2016-12-16,292,0,29,17,58,0,0,73,22,5,2,1497.5573707648543,0,0,0,8,10,7,1,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 17:47:45.498074 UTC,11.04131427598566,36.37918923971481,294.799552,279,3080.526683
4okjrc1, MITx/8.01r_3/2016_Fall,2016-12-16,168,0,3,29,2,0,0,11,6,18,13,4151.9482177925765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 18:01:25.586232 UTC,20.6426966178344,44.410076413199775,240.554625,157,3240.903369000001
0icp128, MITx/8.01r_3/2016_Fall,2016-12-16,114,0,18,3,20,0,0,24,4,1,1,157.06812857562701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 02:55:54.454722 UTC,33.97629671568627,73.39822966973682,295.21041099999997,102,3465.582265
195z6gz, MITx/8.01r_3/2016_Fall,2016-12-16,189,0,24,0,56,0,0,7,0,0,0,0.0,0,0,0,8,12,7,1,0,0,0,0,0,0,0,2016-12-16 00:07:47.949519 UTC,2016-12-16 07:05:16.752008 UTC,17.519800552486192,45.99747968466378,277.48951800000003,181,3171.0839000000005
1fvdmne, MITx/8.01r_3/2016_Fall,2016-12-16,142,0,2,12,4,0,0,17,0,11,11,3600.0324459662584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 21:59:50.396153 UTC,25.31109111363637,51.69328635165625,223.849987,132,3341.0640270000013
3fcfth5, MITx/8.01r_3/2016_Fall,2016-12-16,399,0,29,17,105,0,0,41,9,9,7,3593.2411454230273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 20:57:52.375194 UTC,21.691722854166645,53.037399995356786,293.448213,384,8329.621575999992
45d5y89, MITx/8.01r_3/2016_Fall,2016-12-16,86,0,13,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:05:43.517006 UTC,2016-12-16 18:25:55.642333 UTC,26.322685956521745,49.17815470560785,264.750451,69,1816.2653310000005
8cs23cb, MITx/8.01r_3/2016_Fall,2016-12-16,35,0,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 13:44:34.822529 UTC,2016-12-16 17:15:16.400627 UTC,6.080260999999999,17.152238482216806,99.187127,32,194.568352
d3upe85, MITx/8.01r_3/2016_Fall,2016-12-16,160,0,12,0,6,0,0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 03:46:32.067617 UTC,2016-12-16 23:12:09.286653 UTC,14.165661433333335,35.628349895764885,229.883004,150,2124.8492149999997
3v6bnnh, MITx/8.01r_3/2016_Fall,2016-12-16,298,0,8,1,111,0,0,28,0,1,1,300.6113540445424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 22:12:00.386874 UTC,22.63872873550725,51.831084088402456,281.849607,276,6248.289131
psdb3zn, MITx/8.01r_3/2016_Fall,2016-12-16,170,0,22,0,20,0,0,69,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 01:30:36.530514 UTC,2016-12-16 17:50:38.725071 UTC,18.386538446540886,48.195701779785175,289.697861,159,2923.4596130000014
ae8s777, MITx/8.01r_3/2016_Fall,2016-12-16,214,0,7,2,84,0,0,39,0,2,2,349.09936419454965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 20:35:38.178653 UTC,20.27513302985075,39.32491477208024,192.232552,201,4075.3017390000014
5luzoc6, MITx/8.01r_3/2016_Fall,2016-12-16,268,0,32,0,106,0,0,12,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016-12-16 03:04:23.142842 UTC,2016-12-16 18:12:38.897147 UTC,20.586277566666656,54.865810186245355,294.067659,240,4940.706615999999
mco4i2q, MITx/8.01r_3/2016_Fall,2016-12-16,162,0,16,0,64,0,0,6,0,0,0,0.0,0,0,0,8,10,7,1,0,0,0,0,0,0,0,2016-12-16 01:21:34.305223 UTC,2016-12-16 17:01:55.368047 UTC,20.339458180000005,50.15554153426303,280.14594900000003,150,3050.918727000001
90o1r4t, MITx/8.01r_3/2016_Fall,2016-12-16,378,0,45,4,84,0,0,29,1,4,3,2623.135662796048,0,0,0,8,12,7,1,0,0,0,0,0,0,0,2016-12-16 00:00:00 UTC,2016-12-16 21:38:39.422421 UTC,19.25466703943661,50.80558760397543,289.22332,355,6835.4067989999985
b9obmuq, MITx/8.01r_3/2016_Fall,2016-12-17,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 00:09:38.756832 UTC,2016-12-17 17:36:33.485605 UTC,1.4411385,0.7044063403891963,1.939229,2,2.882277
ae8s777, MITx/8.01r_3/2016_Fall,2016-12-17,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 01:01:08.960096 UTC,2016-12-17 23:45:28.560123 UTC,1.376855,0.6401098278826844,1.8294810000000001,2,2.75371
fbnfms1, MITx/8.01r_3/2016_Fall,2016-12-17,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 06:50:27.388299 UTC,2016-12-17 21:57:23.439939 UTC,0.8182560000000001,,0.8182560000000001,1,0.8182560000000001
h2z4fai, MITx/8.01r_3/2016_Fall,2016-12-17,12,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 22:38:11.441152 UTC,2016-12-17 22:39:06.373096 UTC,4.99381309090909,3.950912317625753,12.577592999999998,11,54.931944
2q30g28, MITx/8.01r_3/2016_Fall,2016-12-17,5,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 00:19:46.315766 UTC,2016-12-17 18:10:25.389896 UTC,24.063560666666664,18.798257616777395,45.42926,3,72.190682
3v6bnnh, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 14:16:15.838486 UTC,2016-12-17 14:16:21.002549 UTC,5.164063,,5.164063,1,5.164063
36dfnqh, MITx/8.01r_3/2016_Fall,2016-12-17,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 17:58:52.504837 UTC,2016-12-17 19:35:45.587574 UTC,4.775226999999999,5.1911339244130446,8.445913000000001,2,9.550453999999998
12wzveh, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 20:39:16.476659 UTC,2016-12-17 23:54:27.586664 UTC,,,,0,
8cs23cb, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 14:16:53.994879 UTC,2016-12-17 14:16:55.02054 UTC,1.0256610000000002,,1.0256610000000002,1,1.0256610000000002
1fvdmne, MITx/8.01r_3/2016_Fall,2016-12-17,9,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 02:17:14.710458 UTC,2016-12-17 22:40:30.495981 UTC,6.797888,13.423311927741395,30.808555,5,33.98944
u14h3j7, MITx/8.01r_3/2016_Fall,2016-12-17,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 00:20:00.876312 UTC,2016-12-17 21:32:37.325321 UTC,1.1031196666666665,0.132325885605702,1.244127,3,3.309359
5adpp4h, MITx/8.01r_3/2016_Fall,2016-12-17,20,0,2,0,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 04:28:39.425151 UTC,2016-12-17 04:31:04.338597 UTC,7.627023473684211,16.459261318106762,61.848245999999996,19,144.91344600000005
2vmch5z, MITx/8.01r_3/2016_Fall,2016-12-17,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 01:20:22.81781 UTC,2016-12-17 01:20:22.81781 UTC,,,,0,
psgxuej, MITx/8.01r_3/2016_Fall,2016-12-17,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 22:12:46.24991 UTC,2016-12-17 22:12:46.24991 UTC,,,,0,
8v6ey4g, MITx/8.01r_3/2016_Fall,2016-12-17,8,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 17:46:34.398971 UTC,2016-12-17 22:26:35.68057 UTC,4.073487200000001,1.2411098511476333,5.968939,5,20.367435999999998
dmrpnls, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 13:55:54.231683 UTC,2016-12-17 13:55:55.84431 UTC,1.612627,,1.612627,1,1.612627
a0vorqk, MITx/8.01r_3/2016_Fall,2016-12-17,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 02:45:44.765579 UTC,2016-12-17 02:45:56.703052 UTC,5.9687364999999994,0.5473975222674106,6.355805,2,11.937472999999999
4okjrc1, MITx/8.01r_3/2016_Fall,2016-12-17,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 19:23:09.319332 UTC,2016-12-17 23:45:33.113252 UTC,14.517757000000001,19.162395780256702,28.067617,2,29.035514000000003
o9ng72p, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 00:13:24.718562 UTC,2016-12-17 16:02:33.923948 UTC,,,,0,
psdb3zn, MITx/8.01r_3/2016_Fall,2016-12-17,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 20:50:02.118503 UTC,2016-12-17 20:50:02.118503 UTC,,,,0,
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-12-17,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 04:21:54.83274 UTC,2016-12-17 22:24:33.576754 UTC,3.464266571428572,3.2469938862000167,10.196272,7,24.249866000000004
4nv45bt, MITx/8.01r_3/2016_Fall,2016-12-17,17,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 02:20:04.906465 UTC,2016-12-17 07:09:22.616221 UTC,3.6204435,4.50936678640333,17.225896,14,50.686209000000005
5xkczkz, MITx/8.01r_3/2016_Fall,2016-12-17,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 17:57:03.322958 UTC,2016-12-17 23:29:28.169113 UTC,2.462854,2.3185195403750645,6.475359,5,12.31427
mco4i2q, MITx/8.01r_3/2016_Fall,2016-12-17,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 10:58:21.083629 UTC,2016-12-17 23:25:21.042611 UTC,0.987395,0.09817660608821233,1.051458,3,2.962185
zerihfp, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 18:15:17.069748 UTC,2016-12-17 18:15:18.141689 UTC,1.071941,,1.071941,1,1.071941
y58iol5, MITx/8.01r_3/2016_Fall,2016-12-17,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 04:23:57.352792 UTC,2016-12-17 19:17:37.788162 UTC,4.261408,1.0174955454290695,4.980886,2,8.522816
w5s12gm, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 09:13:45.912257 UTC,2016-12-17 09:13:46.071422 UTC,0.159165,,0.159165,1,0.159165
7oth4p4, MITx/8.01r_3/2016_Fall,2016-12-17,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 07:25:12.569295 UTC,2016-12-17 07:25:16.19019 UTC,3.6208949999999995,,3.6208949999999995,1,3.6208949999999995
6cwpeff, MITx/8.01r_3/2016_Fall,2016-12-17,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 02:42:05.046102 UTC,2016-12-17 02:42:22.289845 UTC,2.873957166666667,2.217808050233511,6.055708999999999,6,17.243743000000002
3fcfth5, MITx/8.01r_3/2016_Fall,2016-12-17,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 17:01:45.841718 UTC,2016-12-17 17:02:22.688361 UTC,4.605830375,3.4914634817893826,12.181018,8,36.846643
cz1ir0n, MITx/8.01r_3/2016_Fall,2016-12-17,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-17 21:54:51.242767 UTC,2016-12-17 22:16:17.1871 UTC,2.243903,2.469923986684611,3.9904029999999997,2,4.487806
